"280","SG Corporate & Investment Banking France","sg.png","http://www.sgcib.com/"
"302","CA Consumer Finance","sofinco1.png",""
"414","Ebay US","ebay.png",""
"295","Thomson Reuters US","thomson-reuters.jpg","http://thomsonreuters.com/"
"307","Plusnet","plusnet1.jpg","www.plus.net"
"319","G.I.R.C. Agirc-Arrco","agirc.jpeg",""
"298","Atos Origin France","atos.jpg",""
"324","ALMERYS","orange-business-services.gif","www.almerys.com"
"325","Amadeus","amadeus.jpg","www.amadeus.com"
"326","American Express US","amex.png",""
"327","Aspect Capital","aspect-capital1.gif","www.aspectcapital.com"
"329","Bank of America - Cary NC","bank_of_america.jpg",""
"330","BlueCross BlueShield Illinois - BCBSIL","bcbsil.jpg","www.bcbsil.com"
"331","Blackboard","blackboard.gif","http://www.blackboard.com/"
"333","BNP Paribas Suisse","bnpparibas2.jpg",""
"336","CACEIS Bank Luxembourg","caceis.gif",""
"337","Caisse des Dépéts - Informatique CDC","caisses-des-depots.gif","www.caissedesdepots.fr"
"338","Capgemini France","capgemini.jpg",""
"339","Caser Seguros","caser.gif","http://www.caser.es/"
"340","CMA SYSTeMS","cma_cgm2.jpg","www.cma-systems.com"
"343","Dienst Uitvoering Onderwijs (DUO)","duo.png","www.duo.nl"
"344","Disney Studio Distribution Technology","disney.png","www.disney.com"
"347","EMC Corporation US","emc.jpg","www.emc.com"
"349","Etat de Genéve","etat_geneve2.jpg",""
"355","BNP Paribas Belgium - Fortis SA/NV","fortis.jpg",""
"357","GIE Europex-MAAF","maaf.gif",""
"358","GIE SI2M","si2m.jpg",""
"372","MAIF - DIL","maif.png",""
"375","MFP MICHELIN","michelin.jpg",""
"376","MindTree Limited, Gopalan Enterprises","mindtree.png","www.mindtree.com"
"378","Monsanto Company","none","http://www.monsanto.com/Pages/default.aspx"
"379","MSCI","msci.jpeg","www.msci.com"
"380","NATIXIS","natixis.gif","www.natixis.com"
"381","Nokia - NAVTEQ US","navteq.jpg","WWW.NOKIA.COM"
"383","CA Titres - Netfinca","catitres2.png",""
"384","Nokia Solutions Networks - Finland","nokia-solutions-network.jpg",""
"385","Nomura International","nomura.gif","https://www.nomura.com"
"391","Raiffeisen Software Solution und Service Austria","raiffensen.gif",""
"394","SNCF - SVSI","sncf.jpeg",""
"397","Société Générale Life Insurance - SOGECAP","sogecap.gif","http://life.societegenerale-insurance.com/"
"405","Comcast","comcast.gif","www.tvworks.com"
"408","USAA","usaa.gif","www.usaa.com"
"409","Vanderlande Netherlands","vanderlande.gif","http://www.vanderlande.com"
"410","Vodacom (Pty) Limited","vodacom.jpg",""
"411","VSA","vsa.gif","http://vsa.de/"
"412","Wincor Nixdorf Germany","wincor-nixdorf.gif","www.wincor-nixdorf.com/sp"
"292","BNP Paribas Asia - APAC ITO","bnpparibas2.jpg",""
"312","GICM - Groupement Informatique du Credit Mutuel","arkea.jpg","www.arkea.com"
"426","DGFIP 2 - Direction Générale des Finances Publiques","dgfip.png",""
"436","UNIQA IT-Services GmbH","uniqa.jpg","www.uniqa.at"
"446","Gap Inc.","gapinc.gif","http://www.gap.com/"
"464","CSI PIEMONTE","csi.jpg","www.csipiemonte.it"
"482","Banco Popular","bancopopular.jpg","www.grupobancopopular.es"
"511","Office of the Revenue Commissioners","office-revenue-commissioners.jpg","http://www.revenue.ie/"
"508","Software Due","softwaredue.jpg","www.softwaredue.it"
"507","TARGET CORPORATION","target.jpg","http://www.target.com/"
"625","WWL Corp. - John Wiley & Sons, Inc - WGT Russia .","wiley.jpg","www.wiley.com"
"556","La Banque Postale","banque-postale.jpg",""
"554","Accarda","accarda.png","www.accarda.com"
"550","Orange DDSI France -  Blagnac","orange1.jpg",""
"1066","Thales Services - Velizy Villacoublay","thales.jpg","http://www.thalesgroup.fr"
"2316","Komax","komax.png","http://www.komaxgroup.com/en/"
"1083","Aegon","aegon.png","http://www.aegon.es"
"921","Teamnet","teamnet.png","www.teamnet.ro"
"915","Met Office","metoffice.jpg","http://www.metoffice.gov.uk"
"1822","Ladbrokes International plc & Ladbrokes Sportsbook LP","ladbrokes.jpg","http://www.ladbrokes.com/"
"931","ARRIS","motorola.jpg","www.arrisi.com"
"939","Seagate Technology","seagate.jpg","http://www.seagate.com/"
"1058","AGS - alliance global services","alliance.gif","http://allianceglobalservices.com/"
"2321","Thales Alenia Space - DE","alenia.png","https://www.thalesgroup.com"
"932","Kapsch TrafficCom Sweden","kapsch1.jpg","www.kapsch.se"
"1952","IBM Thailand","ibm.jpg","http://www.ibm.com/th/en/"
"927","McKesson Health Solutions","mckesson.png","www.mckesson.com"
"2920","Home Office UK","homeoffice.png","https://www.gov.uk/government/organisations/home-office"
"2849","Old Dominion Freight Line","odfi.png","www.odfl.com"
"2923","Erste Group Bank","erste.png","http://www.erstegroup.com/en"
"2871","Capgemini Italy","capgemini.jpg",""
"2870","Posten Norge","bring.png","www.posten.no www.bring.com"
"3018","Amplifon","amplifon.png","http://www.amplifon.it/"
"3049","EUROTUNNEL","eurotunnel.png","www.eurotunnel.com"
"3007","ARBES Technologies","arbes.png","http://www.arbes.com/en/"
"3096","Orange DDSI France - Blagnac - SOFRECOM","sofrecom.png","http://www.sofrecom.fr/en/"
"582","SFR","sfr1.jpg",""
"663","Telenav","telenav.jpg","@telenav.com"
"578","Global Village Telecom - GVT","gvt.png","www.gvt.com.br"
"584","AT&T Services","att.jpg","http://www.att.com/"
"1138","Basware Corporation","basware.png","http://www.basware.com/"
"1141","Saab Sensis Aviation","saab.jpg","http://www.saabsensis.com/"
"595","VTG Deutschland","vtg.png","www.vtg.com"
"1330","Xunta de Galicia - Servizo Publico de Emprego de Galicia","xunta-galicia.png","http://emprego.xunta.es/cmspro/contido"
"1524","PayPal Bill Me Later","paypal.jpg","www.paypal.com"
"1538","Wincor Nixdorf France","wincor-nixdorf.gif","www.wincor-nixdorf.com"
"2460","IBTech","ibtech.png","http://ibtech.com.tr/"
"1783","Business & Decision","businessdecision.png","www.businessdecision.com"
"2263","Nissan Motor Japan","nissan.png","www.nissan.co.jp/EN/‎"
"863","Cambio Healthcare Systems","cambio.jpg","www.cambio.se"
"886","OSDE - Filial Metropolitana","osde.jpg","www.osde.com.ar"
"1056","CNO FINANCIAL GRP","cno.jpg","http://www.cnoinc.com"
"864","McAfee","macafee.png","www.mcafee.com"
"895","GE Healthcare","ge-healthcare.jpg","www.ge.com"
"818","KB - KomerĊné banka, a. s.","kb.gif","www.kb.cz"
"891","Vanderlande Germany","vanderlande.gif","www.vanderlande.com"
"890","Ilmarinen Mutual Pension Insurance Company","ilmarinen.jpg","http://www.ilmarinen.fi/"
